date,close
2009-01-20,48.44
2009-01-16,51.59
2009-01-15,51.44
2009-01-14,48.49
2009-01-13,51.45
2009-01-12,51.92
2009-01-09,55.51
2009-01-08,57.16
2009-01-07,56.2
2009-01-06,57.36
2009-01-05,54.06
2009-01-02,54.36
2008-12-31,51.28
2008-12-30,50.76
2008-12-29,49.4
2008-12-26,51.78
2008-12-24,51.44
2008-12-23,51.08
2008-12-22,49.84
2008-12-19,51.56
2008-12-18,52.08
2008-12-17,53.18
2008-12-16,52.63
2008-12-15,48.85
2008-12-12,51.25
2008-12-11,48.25
2008-12-10,49.7
2008-12-09,51.25
2008-12-08,51.41
2008-12-05,48.26
2008-12-04,47.32
2008-12-03,45.21
2008-12-02,41.19
2008-12-01,40.47
2008-11-28,42.7
2008-11-26,43.96
2008-11-25,42.19
2008-11-24,42.5
2008-11-21,37.87
2008-11-20,35.03
2008-11-19,35.84
2008-11-18,38.44
2008-11-17,39.69
2008-11-14,41.75
2008-11-13,44.93
2008-11-12,41.56
2008-11-11,46.3
2008-11-10,48.46
2008-11-07,49.21
2008-11-06,47.22
2008-11-05,51.98
2008-11-04,58.45
2008-11-03,55.77
2008-10-31,57.24
2008-10-30,56.71
2008-10-29,56.89
2008-10-28,56.04
2008-10-27,49.58
2008-10-24,48.96
2008-10-23,50.32
2008-10-22,49.99
2008-10-21,50.23
2008-10-20,52.97
2008-10-17,50.65
2008-10-16,50.29
2008-10-15,48.72
2008-10-14,55.86
2008-10-13,62.02
2008-10-10,56.25
2008-10-09,56.0
2008-10-08,61.02
2008-10-07,58.52
2008-10-06,65.23
2008-10-03,67.0
2008-10-02,67.36
2008-10-01,69.58
2008-09-30,72.76
2008-09-29,63.35
2008-09-26,70.7
2008-09-25,72.08
2008-09-24,69.96
2008-09-23,71.76
2008-09-22,74.93
2008-09-19,81.0
2008-09-18,76.5
2008-09-17,71.54
2008-09-16,78.73
2008-09-15,77.34
2008-09-12,78.3
2008-09-11,79.51
2008-09-10,76.74
2008-09-09,79.04
2008-09-08,81.16
2008-09-05,79.19
2008-09-04,78.03
2008-09-03,80.77
2008-09-02,81.41
2008-08-29,80.81
2008-08-28,83.42
2008-08-27,81.73
2008-08-26,81.76
2008-08-25,82.85
2008-08-22,85.26
2008-08-21,83.26
2008-08-20,82.13
2008-08-19,81.29
2008-08-18,83.11
2008-08-15,86.4
2008-08-14,88.03
2008-08-13,86.69
2008-08-12,87.25
2008-08-11,88.09
2008-08-08,80.51
2008-08-07,76.95
2008-08-06,78.09
2008-08-05,79.11
2008-08-04,75.71
2008-08-01,75.75
2008-07-31,76.34
2008-07-30,78.21
2008-07-29,78.21
2008-07-28,75.98
2008-07-25,78.31
2008-07-24,78.72
2008-07-23,70.54
2008-07-22,67.97
2008-07-21,68.48
2008-07-18,69.12
2008-07-17,72.11
2008-07-16,71.84
2008-07-15,67.03
2008-07-14,66.28
2008-07-11,68.54
2008-07-10,70.63
2008-07-09,70.61
2008-07-08,75.04
2008-07-07,72.49
2008-07-03,72.0
2008-07-02,71.44
2008-07-01,73.62
2008-06-30,73.33
2008-06-27,74.66
2008-06-26,76.3
2008-06-25,80.51
2008-06-24,79.64
2008-06-23,80.68
2008-06-20,81.1
2008-06-19,84.26
2008-06-18,82.52
2008-06-17,82.97
2008-06-16,81.7
2008-06-13,79.17
2008-06-12,76.15
2008-06-11,77.28
2008-06-10,79.62
2008-06-09,79.43
2008-06-06,80.63
2008-06-05,84.51
2008-06-04,81.5
2008-06-03,80.11
2008-06-02,80.23
2008-05-30,81.62
2008-05-29,80.35
2008-05-28,80.08
2008-05-27,80.62
2008-05-23,78.35
2008-05-22,79.26
2008-05-21,78.3
2008-05-20,80.72
2008-05-19,82.29
2008-05-16,76.46
2008-05-15,76.12
2008-05-14,74.2
2008-05-13,74.56
2008-05-12,74.53
2008-05-09,72.41
2008-05-08,72.79
2008-05-07,73.18
2008-05-06,75.71
2008-05-05,75.92
2008-05-02,77.31
2008-05-01,79.36
2008-04-30,78.63
2008-04-29,80.74
2008-04-28,81.97
2008-04-25,80.86
2008-04-24,77.69
2008-04-23,81.0
2008-04-22,79.6
2008-04-21,80.18
2008-04-18,80.1
2008-04-17,74.04
2008-04-16,74.59
2008-04-15,72.5
2008-04-14,72.61
2008-04-11,71.99
2008-04-10,74.83
2008-04-09,74.39
2008-04-08,77.3
2008-04-07,76.9
2008-04-04,76.87
2008-04-03,74.94
2008-04-02,77.37
2008-04-01,76.7
2008-03-31,71.3
2008-03-28,69.76
2008-03-27,70.8
2008-03-26,73.8
2008-03-25,75.17
2008-03-24,75.95
2008-03-20,73.19
2008-03-19,70.17
2008-03-18,71.7
2008-03-17,66.53
2008-03-14,68.22
2008-03-13,68.32
2008-03-12,66.51
2008-03-11,67.15
2008-03-10,63.47
2008-03-07,64.09
2008-03-06,62.74
2008-03-05,64.99
2008-03-04,65.34
2008-03-03,62.43
2008-02-29,64.47
2008-02-28,67.85
2008-02-27,70.87
2008-02-26,71.69
2008-02-25,73.27
2008-02-22,72.08
2008-02-21,69.9
2008-02-20,73.64
2008-02-19,72.08
2008-02-15,72.96
2008-02-14,75.8
2008-02-13,77.73
2008-02-12,74.45
2008-02-11,75.19
2008-02-08,73.5
2008-02-07,70.91
2008-02-06,68.49
2008-02-05,72.09
2008-02-04,73.95
2008-02-01,74.63
2008-01-31,77.7
2008-01-30,74.21
2008-01-29,73.95
2008-01-28,75.82
2008-01-25,77.6
2008-01-24,77.67
2008-01-23,73.97
2008-01-22,78.48
2008-01-18,79.76
2008-01-17,80.12
2008-01-16,80.35
2008-01-15,80.24
2008-01-14,82.87
2008-01-11,81.08
2008-01-10,84.26
2008-01-09,85.22
2008-01-08,87.88
2008-01-07,88.82
2008-01-04,88.79
2008-01-03,95.21
2008-01-02,96.25
2007-12-31,92.64
2007-12-28,94.45
2007-12-27,94.25
2007-12-26,92.85
2007-12-24,91.01
2007-12-21,91.26
2007-12-20,90.58
2007-12-19,89.38
2007-12-18,86.89
2007-12-17,85.09
2007-12-14,89.08
2007-12-13,92.4
2007-12-12,91.28
2007-12-11,90.75
2007-12-10,93.02
2007-12-07,94.31
2007-12-06,94.21
2007-12-05,93.19
2007-12-04,94.41
2007-12-03,90.91
2007-11-30,90.56
2007-11-29,89.15
2007-11-28,90.3
2007-11-27,85.59
2007-11-26,81.3
2007-11-23,81.43
2007-11-21,79.76
2007-11-20,80.39
2007-11-19,79.18
2007-11-16,78.6
2007-11-15,77.85
2007-11-14,78.51
2007-11-13,79.86
2007-11-12,77.0
2007-11-09,78.89
2007-11-08,83.58
2007-11-07,87.04
2007-11-06,87.27
2007-11-05,84.37
2007-11-02,85.98
2007-11-01,87.65
2007-10-31,89.15
2007-10-30,88.24
2007-10-29,90.1
2007-10-26,90.0
2007-10-25,88.21
2007-10-24,88.73
2007-10-23,100.82
2007-10-22,91.29
2007-10-19,89.76
2007-10-18,89.85
2007-10-17,90.55
2007-10-16,89.53
2007-10-15,90.53
2007-10-12,92.37
2007-10-11,89.34
2007-10-10,94.66
2007-10-09,95.32
2007-10-08,95.85
2007-10-05,93.43
2007-10-04,92.26
2007-10-03,92.46
2007-10-02,92.36
2007-10-01,93.41
2007-09-28,93.15
2007-09-27,93.38
2007-09-26,93.43
2007-09-25,93.48
2007-09-24,92.59
2007-09-21,91.3
2007-09-20,89.65
2007-09-19,89.0
2007-09-18,88.75
2007-09-17,86.91
2007-09-14,87.77
2007-09-13,87.26
2007-09-12,87.3
2007-09-11,86.28
2007-09-10,83.34
2007-09-07,84.52
2007-09-06,86.21
2007-09-05,83.75
2007-09-04,82.7
2007-08-31,79.91
2007-08-30,78.68
2007-08-29,79.05
2007-08-28,76.22
2007-08-27,78.65
2007-08-24,79.25
2007-08-23,77.3
2007-08-22,78.5
2007-08-21,77.49
2007-08-20,74.7
2007-08-17,75.02
2007-08-16,72.79
2007-08-15,72.38
2007-08-14,73.45
2007-08-13,74.87
2007-08-10,74.78
2007-08-09,74.11
2007-08-08,77.78
2007-08-07,79.14
2007-08-06,79.0
2007-08-03,76.8
2007-08-02,79.71
2007-08-01,77.31
2007-07-31,78.54
2007-07-30,82.7
2007-07-27,84.04
2007-07-26,84.01
2007-07-25,86.18
2007-07-24,69.25
2007-07-23,71.74
2007-07-20,71.63
2007-07-19,73.35
2007-07-18,73.32
2007-07-17,73.79
2007-07-16,73.69
2007-07-13,75.1
2007-07-12,72.79
2007-07-11,70.73
2007-07-10,70.28
2007-07-09,72.07
2007-07-06,68.97
2007-07-05,68.73
2007-07-03,69.45
2007-07-02,69.61
2007-06-29,68.41
2007-06-28,68.89
2007-06-27,68.14
2007-06-26,67.48
2007-06-25,68.66
2007-06-22,68.86
2007-06-21,69.67
2007-06-20,69.1
2007-06-19,69.81
2007-06-18,71.83
2007-06-15,72.4
2007-06-14,71.94
2007-06-13,70.89
2007-06-12,70.07
2007-06-11,71.17
2007-06-08,73.24
2007-06-07,72.04
2007-06-06,72.29
2007-06-05,73.65
2007-06-04,70.42
2007-06-01,68.58
2007-05-31,69.14
2007-05-30,69.86
2007-05-29,69.63
2007-05-25,68.55
2007-05-24,69.35
2007-05-23,69.0
2007-05-22,68.88
2007-05-21,68.3
2007-05-18,63.3
2007-05-17,62.17
2007-05-16,63.22
2007-05-15,60.58
2007-05-14,61.7
2007-05-11,61.56
2007-05-10,60.92
2007-05-09,62.85
2007-05-08,61.83
2007-05-07,60.82
2007-05-04,63.23
2007-05-03,62.19
2007-05-02,61.18
2007-05-01,62.04
2007-04-30,61.33
2007-04-27,62.6
2007-04-26,62.78
2007-04-25,56.81
2007-04-24,44.75
2007-04-23,44.77
2007-04-20,44.95
2007-04-19,44.64
2007-04-18,44.99
2007-04-17,45.07
2007-04-16,45.2
2007-04-13,42.41
2007-04-12,42.27
2007-04-11,41.68
2007-04-10,41.86
2007-04-09,41.66
2007-04-05,41.68
2007-04-04,41.53
2007-04-03,41.19
2007-04-02,40.42
2007-03-30,39.79
2007-03-29,39.81
2007-03-28,39.34
2007-03-27,39.37
2007-03-26,39.01
2007-03-23,38.98
2007-03-22,39.49
2007-03-21,39.8
2007-03-20,38.58
2007-03-19,38.45
2007-03-16,37.85
2007-03-15,37.78
2007-03-14,38.08
2007-03-13,37.82
2007-03-12,38.81
2007-03-09,38.84
2007-03-08,38.1
2007-03-07,38.36
2007-03-06,38.58
2007-03-05,37.05
2007-03-02,37.69
2007-03-01,38.85
2007-02-28,39.14
2007-02-27,38.83
2007-02-26,40.88
2007-02-23,40.78
2007-02-22,41.0
2007-02-21,41.26
2007-02-20,41.51
2007-02-16,40.33
2007-02-15,40.06
2007-02-14,40.14
2007-02-13,39.31
2007-02-12,38.85
2007-02-09,38.72
2007-02-08,39.1
2007-02-07,38.98
2007-02-06,38.27
2007-02-05,37.16
2007-02-02,37.39
2007-02-01,38.7
2007-01-31,37.67
2007-01-30,37.05
2007-01-29,37.43
2007-01-26,36.85
2007-01-25,37.08
2007-01-24,37.26
2007-01-23,36.43
2007-01-22,36.95
2007-01-19,37.02
2007-01-18,36.98
2007-01-17,37.88
2007-01-16,38.66
2007-01-12,38.2
2007-01-11,37.4
2007-01-10,37.15
2007-01-09,37.78
2007-01-08,37.5
2007-01-05,38.37
2007-01-04,38.9
2007-01-03,38.7
2006-12-29,39.46
2006-12-28,40.21
2006-12-27,40.29
2006-12-26,39.8
2006-12-22,40.24
2006-12-21,39.89
2006-12-20,40.01
2006-12-19,39.42
2006-12-18,39.26
2006-12-15,40.01
2006-12-14,39.02
2006-12-13,38.5
2006-12-12,38.46
2006-12-11,38.69
2006-12-08,38.46
2006-12-07,38.12
2006-12-06,38.9
2006-12-05,38.98
2006-12-04,39.1
2006-12-01,39.41
2006-11-30,40.34
2006-11-29,40.63
2006-11-28,40.92
2006-11-27,40.85
2006-11-24,42.41
2006-11-22,42.96
2006-11-21,42.54
2006-11-20,42.44
2006-11-17,42.55
2006-11-16,42.84
2006-11-15,42.6
2006-11-14,41.51
2006-11-13,39.99
2006-11-10,39.26
2006-11-09,38.84
2006-11-08,39.47
2006-11-07,38.77
2006-11-06,38.21
2006-11-03,37.46
2006-11-02,37.45
2006-11-01,37.56
2006-10-31,38.09
2006-10-30,38.15
2006-10-27,38.24
2006-10-26,38.3
2006-10-25,37.68
2006-10-24,33.63
2006-10-23,32.88
2006-10-20,32.57
2006-10-19,32.54
2006-10-18,32.31
2006-10-17,32.47
2006-10-16,32.6
2006-10-13,33.32
2006-10-12,33.55
2006-10-11,32.91
2006-10-10,32.62
2006-10-09,33.38
2006-10-06,32.59
2006-10-05,33.32
2006-10-04,32.76
2006-10-03,31.7
2006-10-02,30.87
2006-09-29,32.12
2006-09-28,31.84
2006-09-27,32.33
2006-09-26,32.5
2006-09-25,31.79
2006-09-22,30.84
2006-09-21,30.22
2006-09-20,32.12
2006-09-19,31.58
2006-09-18,32.08
2006-09-15,32.52
2006-09-14,31.65
2006-09-13,31.67
2006-09-12,31.72
2006-09-11,30.79
2006-09-08,30.51
2006-09-07,29.73
2006-09-06,30.8
2006-09-05,32.23
2006-09-01,31.76
2006-08-31,30.83
2006-08-30,30.67
2006-08-29,29.52
2006-08-28,28.91
2006-08-25,28.03
2006-08-24,27.97
2006-08-23,28.14
2006-08-22,28.37
2006-08-21,28.13
2006-08-18,29.12
2006-08-17,29.09
2006-08-16,27.95
2006-08-15,27.77
2006-08-14,26.53
2006-08-11,26.07
2006-08-10,26.49
2006-08-09,26.21
2006-08-08,26.36
2006-08-07,26.78
2006-08-04,27.29
2006-08-03,26.69
2006-08-02,26.09
2006-08-01,26.32
2006-07-31,26.89
2006-07-28,27.17
2006-07-27,26.56
2006-07-26,26.26
2006-07-25,33.59
2006-07-24,34.31
2006-07-21,33.19
2006-07-20,34.18
2006-07-19,34.48
2006-07-18,33.49
2006-07-17,33.67
2006-07-14,32.92
2006-07-13,33.73
2006-07-12,34.63
2006-07-11,35.66
2006-07-10,35.79
2006-07-07,36.11
2006-07-06,36.8
2006-07-05,37.11
2006-07-03,38.61
2006-06-30,38.68
2006-06-29,38.52
2006-06-28,36.7
2006-06-27,36.48
2006-06-26,36.77
2006-06-23,36.55
2006-06-22,36.37
2006-06-21,36.65
2006-06-20,35.48
2006-06-19,35.07
2006-06-16,35.09
2006-06-15,34.96
2006-06-14,33.68
2006-06-13,33.47
2006-06-12,33.6
2006-06-09,33.78
2006-06-08,33.55
2006-06-07,33.77
2006-06-06,33.41
2006-06-05,33.49
2006-06-02,34.76
2006-06-01,35.07
2006-05-31,34.61
2006-05-30,34.64
2006-05-26,36.07
2006-05-25,35.63
2006-05-24,35.19
2006-05-23,33.76
2006-05-22,34.83
2006-05-19,33.94
2006-05-18,32.61
2006-05-17,31.61
2006-05-16,32.76
2006-05-15,32.78
2006-05-12,32.73
2006-05-11,33.53
2006-05-10,34.16
2006-05-09,34.84
2006-05-08,34.69
2006-05-05,35.04
2006-05-04,34.47
2006-05-03,33.96
2006-05-02,34.38
2006-05-01,34.59
2006-04-28,35.21
2006-04-27,35.74
2006-04-26,35.79
2006-04-25,35.55
2006-04-24,35.79
2006-04-21,36.03
2006-04-20,36.34
2006-04-19,36.89
2006-04-18,36.28
2006-04-17,35.27
2006-04-13,36.62
2006-04-12,36.13
2006-04-11,36.06
2006-04-10,36.61
2006-04-07,37.09
2006-04-06,38.51
2006-04-05,37.34
2006-04-04,36.77
2006-04-03,36.14
2006-03-31,36.53
2006-03-30,36.67
2006-03-29,36.32
2006-03-28,35.69
2006-03-27,35.25
2006-03-24,35.47
2006-03-23,35.68
2006-03-22,36.0
2006-03-21,35.92
2006-03-20,36.23
2006-03-17,35.99
2006-03-16,36.77
2006-03-15,36.89
2006-03-14,36.91
2006-03-13,36.19
2006-03-10,36.22
2006-03-09,36.12
2006-03-08,36.81
2006-03-07,36.93
2006-03-06,36.86
2006-03-03,37.21
2006-03-02,36.88
2006-03-01,37.12
2006-02-28,37.44
2006-02-27,38.01
2006-02-24,38.35
2006-02-23,37.9
2006-02-22,38.72
2006-02-21,38.29
2006-02-17,39.19
2006-02-16,39.15
2006-02-15,39.26
2006-02-14,38.25
2006-02-13,37.86
2006-02-10,38.52
2006-02-09,37.99
2006-02-08,38.17
2006-02-07,37.52
2006-02-06,37.95
2006-02-03,38.33
2006-02-02,42.74
2006-02-01,43.98
2006-01-31,44.82
2006-01-30,44.96
2006-01-27,45.22
2006-01-26,44.68
2006-01-25,43.6
2006-01-24,44.02
2006-01-23,43.73
2006-01-20,43.92
2006-01-19,44.45
2006-01-18,44.32
2006-01-17,44.0
2006-01-13,44.4
2006-01-12,44.36
2006-01-11,44.93
2006-01-10,45.65
2006-01-09,47.08
2006-01-06,47.87
2006-01-05,47.65
2006-01-04,47.25
2006-01-03,47.58
2005-12-30,47.15
2005-12-29,47.99
2005-12-28,48.06
2005-12-27,48.56
2005-12-23,49.22
2005-12-22,49.22
2005-12-21,48.97
2005-12-20,48.14
2005-12-19,48.37
2005-12-16,49.21
2005-12-15,49.48
2005-12-14,49.41
2005-12-13,49.5
2005-12-12,49.07
2005-12-09,48.74
2005-12-08,48.35
2005-12-07,48.83
2005-12-06,49.26
2005-12-05,48.83
2005-12-02,49.06
2005-12-01,49.0
2005-11-30,48.46
2005-11-29,48.55
2005-11-28,48.35
2005-11-25,48.06
2005-11-23,48.24
2005-11-22,48.85
2005-11-21,47.99
2005-11-18,47.98
2005-11-17,46.74
2005-11-16,45.3
2005-11-15,44.45
2005-11-14,42.53
2005-11-11,42.68
2005-11-10,42.18
2005-11-09,41.4
2005-11-08,41.95
2005-11-07,41.39
2005-11-04,41.09
2005-11-03,41.56
2005-11-02,40.75
2005-11-01,40.37
2005-10-31,39.86
2005-10-28,38.95
2005-10-27,39.06
2005-10-26,39.75
2005-10-25,46.17
2005-10-24,46.93
2005-10-21,45.95
2005-10-20,45.01
2005-10-19,45.86
2005-10-18,44.65
2005-10-17,45.02
2005-10-14,43.79
2005-10-13,42.62
2005-10-12,42.55
2005-10-11,43.4
2005-10-10,43.76
2005-10-07,43.72
2005-10-06,44.01
2005-10-05,44.49
2005-10-04,44.93
2005-10-03,46.01
2005-09-30,45.3
2005-09-29,44.79
2005-09-28,43.37
2005-09-27,43.16
2005-09-26,43.34
2005-09-23,42.19
2005-09-22,42.08
2005-09-21,41.25
2005-09-20,41.87
2005-09-19,42.75
2005-09-16,42.8
2005-09-15,42.71
2005-09-14,43.1
2005-09-13,43.93
2005-09-12,44.5
2005-09-09,42.95
2005-09-08,42.96
2005-09-07,43.73
2005-09-06,43.62
2005-09-02,41.51
2005-09-01,41.84
2005-08-31,42.7
2005-08-30,42.49
2005-08-29,42.79
2005-08-26,42.37
2005-08-25,42.31
2005-08-24,42.37
2005-08-23,43.42
2005-08-22,43.77
2005-08-19,43.72
2005-08-18,43.73
2005-08-17,44.12
2005-08-16,44.27
2005-08-15,45.04
2005-08-12,44.2
2005-08-11,45.21
2005-08-10,44.76
2005-08-09,45.93
2005-08-08,45.66
2005-08-05,45.27
2005-08-04,45.46
2005-08-03,46.11
2005-08-02,46.51
2005-08-01,44.93
2005-07-29,45.15
2005-07-28,45.68
2005-07-27,43.65
2005-07-26,37.74
2005-07-25,37.95
2005-07-22,37.95
2005-07-21,37.95
2005-07-20,38.17
2005-07-19,38.17
2005-07-18,37.19
2005-07-15,37.15
2005-07-14,37.19
2005-07-13,36.51
2005-07-12,36.31
2005-07-11,35.59
2005-07-08,34.74
2005-07-07,33.96
2005-07-06,34.06
2005-07-05,34.08
2005-07-01,32.91
2005-06-30,33.09
2005-06-29,33.35
2005-06-28,33.71
2005-06-27,34.5
2005-06-24,35.02
2005-06-23,35.43
2005-06-22,35.22
2005-06-21,35.38
2005-06-20,35.69
2005-06-17,35.31
2005-06-16,35.58
2005-06-15,35.24
2005-06-14,35.04
2005-06-13,34.87
2005-06-10,34.95
2005-06-09,35.2
2005-06-08,34.83
2005-06-07,35.35
2005-06-06,35.77
2005-06-03,35.59
2005-06-02,36.41
2005-06-01,36.5
2005-05-31,35.51
2005-05-27,35.5
2005-05-26,35.45
2005-05-25,35.25
2005-05-24,35.54
2005-05-23,35.68
2005-05-20,35.5
2005-05-19,35.59
2005-05-18,35.33
2005-05-17,34.73
2005-05-16,34.54
2005-05-13,33.9
2005-05-12,33.85
2005-05-11,33.82
2005-05-10,34.23
2005-05-09,34.64
2005-05-06,34.52
2005-05-05,33.96
2005-05-04,33.96
2005-05-03,33.21
2005-05-02,33.1
2005-04-29,32.36
2005-04-28,32.52
2005-04-27,31.72
2005-04-26,32.71
2005-04-25,33.53
2005-04-22,33.04
2005-04-21,33.73
2005-04-20,33.25
2005-04-19,32.78
2005-04-18,33.0
2005-04-15,33.02
2005-04-14,33.97
2005-04-13,34.3
2005-04-12,34.63
2005-04-11,34.6
2005-04-08,34.6
2005-04-07,34.9
2005-04-06,34.82
2005-04-05,35.28
2005-04-04,35.0
2005-04-01,34.01
2005-03-31,34.27
2005-03-30,34.32
2005-03-29,33.43
2005-03-28,33.39
2005-03-24,32.88
2005-03-23,33.18
2005-03-22,33.15
2005-03-21,33.67
2005-03-18,34.16
2005-03-17,33.97
2005-03-16,33.87
2005-03-15,34.18
2005-03-14,34.6
2005-03-11,34.75
2005-03-10,34.91
2005-03-09,35.4
2005-03-08,35.83
2005-03-07,36.32
2005-03-04,35.85
2005-03-03,35.65
2005-03-02,35.5
2005-03-01,35.39
2005-02-28,35.18
2005-02-25,34.99
2005-02-24,34.69
2005-02-23,34.14
2005-02-22,34.72
2005-02-18,35.31
2005-02-17,35.69
2005-02-16,35.66
2005-02-15,36.14
2005-02-14,36.03
2005-02-11,35.78
2005-02-10,35.78
2005-02-09,35.89
2005-02-08,36.3
2005-02-07,35.69
2005-02-04,35.72
2005-02-03,35.75
2005-02-02,41.88
2005-02-01,42.48
2005-01-31,43.22
2005-01-28,42.22
2005-01-27,42.31
2005-01-26,41.34
2005-01-25,40.94
2005-01-24,40.38
2005-01-21,41.16
2005-01-20,42.36
2005-01-19,43.96
2005-01-18,44.58
2005-01-14,44.55
2005-01-13,42.6
2005-01-12,42.3
2005-01-11,41.64
2005-01-10,41.84
2005-01-07,42.32
2005-01-06,41.05
2005-01-05,41.77
2005-01-04,42.14
2005-01-03,44.52
2004-12-31,44.29
2004-12-30,44.97
2004-12-29,44.82
2004-12-28,44.63
2004-12-27,42.25
2004-12-23,38.93
2004-12-22,39.52
2004-12-21,39.39
2004-12-20,38.95
2004-12-17,40.01
2004-12-16,40.05
2004-12-15,41.0
2004-12-14,40.44
2004-12-13,39.83
2004-12-10,39.05
2004-12-09,39.82
2004-12-08,38.72
2004-12-07,38.2
2004-12-06,39.49
2004-12-03,40.09
2004-12-02,40.17
2004-12-01,39.98
2004-11-30,39.68
2004-11-29,38.94
2004-11-26,39.09
2004-11-24,38.75
2004-11-23,38.31
2004-11-22,38.05
2004-11-19,38.55
2004-11-18,40.37
2004-11-17,39.9
2004-11-16,40.07
2004-11-15,40.89
2004-11-12,40.46
2004-11-11,38.83
2004-11-10,38.09
2004-11-09,37.4
2004-11-08,37.32
2004-11-05,36.56
2004-11-04,36.91
2004-11-03,35.92
2004-11-02,36.24
2004-11-01,35.1
2004-10-29,34.13
2004-10-28,34.45
2004-10-27,34.23
2004-10-26,33.83
2004-10-25,33.97
2004-10-22,34.6
2004-10-21,39.47
2004-10-20,38.35
2004-10-19,38.33
2004-10-18,39.27
2004-10-15,38.55
2004-10-14,39.1
2004-10-13,39.98
2004-10-12,40.22
2004-10-11,40.15
2004-10-08,40.0
2004-10-07,41.15
2004-10-06,41.36
2004-10-05,40.96
2004-10-04,41.01
2004-10-01,40.47
2004-09-30,40.86
2004-09-29,40.84
2004-09-28,39.43
2004-09-27,39.93
2004-09-24,40.94
2004-09-23,41.83
2004-09-22,41.38
2004-09-21,43.29
2004-09-20,43.27
2004-09-17,42.96
2004-09-16,42.57
2004-09-15,42.21
2004-09-14,42.67
2004-09-13,40.01
2004-09-10,38.57
2004-09-09,38.07
2004-09-08,38.01
2004-09-07,38.51
2004-09-03,38.74
2004-09-02,39.18
2004-09-01,38.24
2004-08-31,38.14
2004-08-30,38.31
2004-08-27,39.9
2004-08-26,40.19
2004-08-25,40.3
2004-08-24,39.05
2004-08-23,39.45
2004-08-20,39.51
2004-08-19,38.63
2004-08-18,39.36
2004-08-17,38.23
2004-08-16,37.95
2004-08-13,36.13
2004-08-12,36.29
2004-08-11,36.56
2004-08-10,37.1
2004-08-09,35.32
2004-08-06,35.49
2004-08-05,35.61
2004-08-04,37.12
2004-08-03,37.61
2004-08-02,38.3
2004-07-30,38.92
2004-07-29,38.58
2004-07-28,37.97
2004-07-27,39.11
2004-07-26,38.78
2004-07-23,39.98
2004-07-22,45.82
2004-07-21,44.76
2004-07-20,46.99
2004-07-19,46.02
2004-07-16,47.1
2004-07-15,48.67
2004-07-14,49.5
2004-07-13,49.6
2004-07-12,49.05
2004-07-09,48.32
2004-07-08,49.5
2004-07-07,51.0
2004-07-06,51.24
2004-07-02,52.59
2004-07-01,52.56
2004-06-30,54.4
2004-06-29,53.71
2004-06-28,53.39
2004-06-25,51.8
2004-06-24,51.02
2004-06-23,50.81
2004-06-22,49.0
2004-06-21,49.77
2004-06-18,49.6
2004-06-17,49.77
2004-06-16,50.57
2004-06-15,50.11
2004-06-14,49.25
2004-06-10,49.94
2004-06-09,50.24
2004-06-08,51.94
2004-06-07,51.76
2004-06-04,50.95
2004-06-03,49.4
2004-06-02,50.35
2004-06-01,50.23
2004-05-28,48.5
2004-05-27,47.62
2004-05-26,44.69
2004-05-25,43.62
2004-05-24,41.63
2004-05-21,41.17
2004-05-20,40.98
2004-05-19,41.69
2004-05-18,41.99
2004-05-17,42.08
2004-05-14,43.05
2004-05-13,43.61
2004-05-12,43.02
2004-05-11,42.7
2004-05-10,41.26
2004-05-07,41.9
2004-05-06,43.14
2004-05-05,44.26
2004-05-04,43.95
2004-05-03,44.41
2004-04-30,43.6
2004-04-29,46.19
2004-04-28,46.97
2004-04-27,48.0
2004-04-26,47.25
2004-04-23,46.29
2004-04-22,48.86
2004-04-21,45.72
2004-04-20,45.2
2004-04-19,47.11
2004-04-16,45.5
2004-04-15,46.99
2004-04-14,46.79
2004-04-13,46.58
2004-04-12,47.96
2004-04-08,48.1
2004-04-07,45.85
2004-04-06,46.44
2004-04-05,46.96
2004-04-02,46.09
2004-04-01,44.74
2004-03-31,43.28
2004-03-30,43.8
2004-03-29,42.76
2004-03-26,41.7
2004-03-25,41.99
2004-03-24,39.63
2004-03-23,40.23
2004-03-22,40.85
2004-03-19,42.8
2004-03-18,43.01
2004-03-17,42.8
2004-03-16,42.13
2004-03-15,41.08
2004-03-12,42.44
2004-03-11,41.28
2004-03-10,41.55
2004-03-09,42.71
2004-03-08,43.5
2004-03-05,44.09
2004-03-04,44.39
2004-03-03,43.17
2004-03-02,42.01
2004-03-01,42.97
2004-02-27,43.01
2004-02-26,43.65
2004-02-25,42.94
2004-02-24,42.32
2004-02-23,43.97
2004-02-20,45.17
2004-02-19,44.65
2004-02-18,44.87
2004-02-17,45.53
2004-02-13,46.38
2004-02-12,47.06
2004-02-11,47.14
2004-02-10,45.59
2004-02-09,45.86
2004-02-06,46.35
2004-02-05,46.04
2004-02-04,45.39
2004-02-03,44.94
2004-02-02,48.27
2004-01-30,50.4
2004-01-29,49.22
2004-01-28,51.96
2004-01-27,55.74
2004-01-26,57.03
2004-01-23,57.11
2004-01-22,57.18
2004-01-21,56.2
2004-01-20,56.61
2004-01-16,55.72
2004-01-15,56.18
2004-01-14,55.8
2004-01-13,54.91
2004-01-12,52.95
2004-01-09,51.59
2004-01-08,50.24
2004-01-07,51.9
2004-01-06,53.03
2004-01-05,53.27
2004-01-02,51.9
2003-12-31,52.62
